ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_945233,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Die Chefs sind dagegen 2. Unerwünschte Briefe 3. Schutz ist notwendig 4. Schnell informiert 5. Online den ganzen Tag 6. Schnell und günstig A. Ich kann mir mein Leben ohne Computer nicht mehr vorstellen. Ich kauf",Нет,Нет
vpr_sd_945700,german,11,"Преобразуйте, если это необходимо, слова GUT и MÖCHTE так, чтобы оно грамматически соответствовало содержанию текста. Eine Reise nach Australien Am besten besorgt man sich schon im Vorfeld eine Menge Literatur und Reiseführer über das Zielland. So kann man am ____________ abschätzen, was man auf jeden Fall sehen _______________.",Нет,Нет
vpr_sd_945675,german,11,"Преобразуйте, если это необходимо, слова ____ и MÖCHTEN так, чтобы оно грамматически соответствовало содержанию текста. Eine Reise nach Australien Am besten besorgt man sich schon im Vorfeld eine Menge Literatur und Reiseführer über das Zielland. So kann man am ____________ abschätzen, was man auf jeden Fäll sehen _______________.",Нет,Нет
vpr_sd_946154,german,11,"Преобразуйте, если это необходимо, слова EIN и ____ так, чтобы оно грамматически соответствовало содержанию текста. Eine Reise nach Australien Prinzipiell ist eine Australien-Reise auch nicht ganz billig, was vor allem an den hohen Flugkosten liegt, deshalb sollte man schauen, dass man ______________ Aufenthalt von mindestens vier ______________ ermöglichen kann.",Нет,Нет
vpr_sd_946121,german,11,"Преобразуйте, если это необходимо, слова ____ и WOCHE так, чтобы оно грамматически соответствовало содержанию текста. Eine Reise nach Australien Prinzipiell ist eine Australien-Reise auch nicht ganz billig, was vor allem an den hohen Flugkosten liegt, deshalb sollte man schauen, dass man ______________ Aufenthalt von mindestens vier ______________ ermöglichen kann.",Нет,Нет
vpr_sd_946088,german,11,"Преобразуйте, если это необходимо, слово RICHTIG так, чтобы оно грамматически соответствовало содержанию текста. Eine Reise nach Australien Australien ist so vielfältig, dass die Wahl des ____________ Reiseziels wirklich schwer fallen wird.",Нет,Нет
vpr_sd_946063,german,11,"Преобразуйте, если это необходимо, слово FINDEN так, чтобы оно грамматически соответствовало содержанию текста. Eine Reise nach Australien Hier _____________ man alle Klimazonen. An der Küste im Osten befinden sich die großen beeindruckenden Städte mit gut ausgebauter Infrastruktur.",Нет,Нет
vpr_sd_945359,german,11,"Museen des Kremls. In den Museen des Kremls lagern Millionen von 13______. Die Mütze des Monomach ist eines der 14______ Exponate in der Sammlung von Krönungsregalien. Diese Goldschmiedearbeit, verziert mit Silber, Edelsteinen, Perlen und einem Zobelfell, 15______ vermutlich im 14. Jahrhundert in der zum Mongolischen Reich gehörenden Goldenen Horde hergestellt. Einer russischen Legende nach 16____",Нет,Нет
vpr_sd_945888,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Wie hat Herr Hohlbein das Lesen gelernt? 1) Seine Eltern haben ihm die Liebe zum Lesen beigebracht. 2) Er hat das Lesen mit Romanen von Jules Verne gelernt. 3) Das Interesse am Lesen weckten bei ihm Bücher von Karl May.",Да,Нет
vpr_sd_945856,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Welche Bücher schreibt Herr Hohlbein? 1) Klassische Kinderbücher. 2) Geschichten für Jugendliche. 3) Bücher über Karl May.",Да,Нет
vpr_sd_945831,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Woher nimmt Herr Hohlbein die Ideen für seine Bücher? 1) Aus seinen Kindererinnerungen. 2) Aus Erzählungen seiner Freunde. 3) Aus selbst erlebten Situationen.",Да,Нет
vpr_sd_945798,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Was hat Herrn Hohlbein zu seinem neuen Hörbuch Genesis inspiriert? 1) Die Gefühle eines Filmhelden. 2) Seine Schiffkreuzfahrt als Kind. 3) Die Natur der Antarktis.",Да,Нет
vpr_sd_945765,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Wie geht Herr Hohlbein mit den Briefen seiner Leser um? 1) Er beantwortet nur individuelle Fragen. 2) Er ärgert sich über die gleichen Fragen. 3) Er versucht, auf jeden Brief zu antworten.",Да,Нет
vpr_sd_945692,german,11,"Преобразуйте, если это необходимо, слово ENGLISCH так, чтобы оно грамматически соответствовало содержанию текста. Ganz sicher ist das Geburtsdatum von William Shakespeare nicht. Laut Aufzeichnungen der Kirche soll er am 23. April 1564 in der _______________ Stadt Stratford geboren und drei Tage später getauft worden sein.",Нет,Нет
vpr_sd_945667,german,11,"Преобразуйте, если это необходимо, слово SEIN так, чтобы оно грамматически соответствовало содержанию текста. Seine Eltern, John Shakespeare und Mary Arden, ____________ wohlhabend, sodass sie ihrem Sohn eine recht gute Ausbildung an einer Lateinschule bezahlen konnten.",Нет,Нет
vpr_sd_946146,german,11,"Преобразуйте, если это необходимо, слово BESUCHEN так, чтобы оно грамматически соответствовало содержанию текста. Eine Universität hat Shakespeare aber nie_____________.",Нет,Нет
vpr_sd_946113,german,11,"Преобразуйте, если это необходимо, слово JUNG так, чтобы оно грамматически соответствовало содержанию текста. Schon im Alter von 18 Jahren, so war es damals üblich, heiratete der ______________ Engländer die befreundete Bauerntochter Anne Hathaway.",Нет,Нет
vpr_sd_946080,german,11,"Преобразуйте, если это необходимо, слово JAHR так, чтобы оно грамматически соответствовало содержанию текста. In der Forschung nennt man die nun folgenden _____________ zwischen 1584 bis 1592 „Shakespeares verlorenen Jahre“.",Нет,Нет
vpr_sd_946055,german,11,"Преобразуйте, если это необходимо, слово GEHEN так, чтобы оно грамматически соответствовало содержанию текста. Nirgendwo ist niedergeschrieben, was er in dieser Zeit gemacht hat. Man _____________ aber davon aus, dass er im Theater tätig war. Er soll dort als Schauspieler und Stückeschreiber seine Karriere begonnen haben.",Нет,Нет
vpr_sd_945656,german,11,"Prjaniki Die russische Küche ist 13 ______ an vielen köstlichen Törtchen, Keksen und weiterem Kleingebäck. Prjaniki sind ein in Russland sehrf 14 ______ Gebäck, die russische Variante des Lebkuchens. Es gibt viele verschiedene Sorten von Prjaniki und entsprechend viele 15______ dafür. Das Feingebäck wird oft als Nachtisch zum russischen Tee oder Kaffee gereicht. Aber es ist auch ideal zum Naschen ",Нет,Нет
vpr_sd_945652,german,11,"Прочитайте текст и заполните пропуски 13–18 словами, напечатанными в правой колонке под цифрами 1–8. Каждое из этих слов может быть использовано только один раз. В ответе укажите цифры, под которыми значатся выбранные Вами слова. Два слова в этом списке 1–8 лишние. Nur zum 17______ der Zuckerglasur muss man dem Gebäck Zeit lassen. ln der Stadt Tula werden Prjaniki spätestens seit dem 17. 1) Zubere",Нет,Нет
vpr_sd_945893,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Vor dem Beginn seiner nächsten Reise in die Wüste freut sich Herr Martin darauf, dass … 1) es für ihn leicht ist, die nötige Richtung in der Wüste zu finden. 2) er seine Grundbedürfnisse befriedigt hat. 3) er Probleme des europäischen Lebens hinter sich lässt.",Да,Нет
vpr_sd_945861,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Wann hat sich Martins Interesse für die Wüste entwickelt? 1) Auf einer Motorrad-Rallye. 2) Nach seiner ersten Reise in die Wüste. 3) Während eines Astronomiekurses.",Да,Нет
vpr_sd_945828,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Martins Lieblingswüste ist Sahara, weil … 1) sie die erste Wüste war, die er besucht hat. 2) man dort alle Wüstenlandschaften finden kann. 3) er Extrem und Gefahr besonders gern hat.",Да,Нет
